行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,經度,緯度,總價
松山區,35.77,178.88,40.77017324,4,7,0,4,2,2,1,坡道平面,2019/10/11,121.565942,25.059101,3150
大安區,12.01,48.52,5.919354949,2,6,0,2,1,1,1,無,2019/10/29,121.526709,25.033661,1730
大安區,21,131.49,25.95262052,5,8,0,3,2,1,1,升降機械,2019/10/29,121.552225,25.040732,3508
大安區,5.75,37.33,35.89943668,3,7,0,1,1,1,1,無,2019/10/22,121.554982,25.036144,950
大安區,21.28,219.42,22.64249095,5,11,1,4,2,3,1,升降機械,2019/11/7,121.524311,25.035459,4760
大安區,26.1,97.68,34.51679364,1,5,0,5,1,2,0,無,2019/10/24,121.553838,25.02979,1680
大安區,46.25,128.48,49.96132706,2,4,0,3,2,2,0,無,2019/10/17,121.531667,25.03284,2900
大安區,14.58,55.88,-3.30191585,4,7,0,1,1,1,1,無,2015/6/30,121.525381,25.02462,1558
大安區,12.12,64.02,34.06503898,6,7,0,2,2,1,1,無,2019/10/20,121.554463,25.041393,1815
松山區,13.63,145.53,34.13622456,8,12,0,4,2,2,1,無,2019/10/17,121.553884,25.052085,3980
信義區,28.33,112.37,32.72346455,5,5,0,8,0,8,0,無,2019/10/27,121.573759,25.016588,1485
信義區,18.69,145.49,1.776901648,2,10,0,2,2,1,1,坡道平面,2019/6/18,121.573759,25.016588,2262
松山區,6.26,42.81,39.28622764,7,8,1,1,1,1,1,無,2019/10/29,121.577709,25.050886,696
松山區,62.88,145.44,45.06594934,4,4,0,4,2,1,0,無,2019/10/27,121.565942,25.059101,3530
信義區,8.86,50.14,22.06205466,12,12,0,1,1,1,1,無,2019/10/19,121.574568,25.033567,1125
松山區,28.72,145.76,40.07200695,2,7,0,3,2,2,1,無,2019/10/11,121.558184,25.055753,2720
松山區,56.63,140.75,37.52301553,1,5,0,3,2,2,0,無,2019/10/24,121.568951,25.057881,2900
松山區,2.35,37.81,30.37434034,7,20,1,1,1,1,1,無,2019/11/13,121.565942,25.059101,710
文山區,25.23,95.31,36.99459948,1,5,0,13,1,13,0,無,2019/10/18,121.555629,25.00285,1400
文山區,33.05,94.3,31.24225686,4,5,0,3,2,1,0,無,2019/10/16,121.57325,24.991926,1080
文山區,28.43,111.97,20.52882674,7,12,0,3,2,2,1,無,2019/10/8,121.549906,25.00137,1727
文山區,54.81,247.47,0.646146054,2,10,0,3,2,2,1,坡道平面,2019/9/17,121.576052,24.988665,4000
文山區,65.66,160.53,0.766613962,5,5,0,2,2,2,1,升降機械,2019/10/1,121.576991,24.98861,2450
文山區,30.72,103.71,36.88234529,4,5,0,4,0,4,0,無,2019/11/7,121.538567,25.001849,1430
松山區,48.36,224.58,12.80245316,4,14,0,4,2,2,1,坡道平面,2019/10/7,121.563456,25.055978,4000
信義區,8.54,46.5,28.57279752,4,6,0,1,1,1,1,無,2019/10/13,121.554345,25.023596,880
信義區,45.25,102.35,49.54242729,1,4,0,3,2,2,0,無,2019/5/31,121.576818,25.038095,2806
信義區,3.79,32.61,13.21040131,10,13,1,1,1,1,1,無,2019/10/18,121.567122,25.045724,1088
信義區,32,90.93,47.83123541,3,4,0,3,2,1,0,無,2019/10/29,121.580714,25.041445,1770
信義區,76.75,447.98,28.47423287,11,12,0,4,2,2,1,坡道平面,2019/8/29,121.57785,25.039546,11600
信義區,4.97,33.7,14.84493179,9,11,0,1,1,1,1,無,2019/11/4,121.559092,25.033776,1200
大安區,15.42,114.56,11.33767292,8,9,0,2,2,1,1,坡道機械,2019/11/2,121.557012,25.037271,2750
大安區,32.8,113.73,35.15746388,4,5,0,3,2,2,0,無,2019/8/4,121.531631,25.033069,2900
大安區,8.96,68.62,7.13498566,3,7,0,1,1,1,1,升降機械,2019/10/31,121.542898,25.040226,1568
大安區,27.3,423.52,1.574296529,17,20,0,0,2,3,1,坡道平面,2019/10/1,121.524311,25.035459,4500
大安區,8.36,93.4,35.81182365,7,12,0,2,2,2,1,無,2019/10/19,121.557843,25.048199,2228
文山區,0.03,0.13,35.37923434,3,5,0,3,2,2,0,無,2019/11/21,121.554543,25.000784,1
文山區,149.94,227.4,1.55513118,3,5,0,4,2,2,1,坡道平面,2019/9/21,121.568548,24.993169,3566
文山區,51.14,105.39,37.68728995,2,4,0,3,2,2,0,無,2019/11/3,121.562835,24.995292,1068
松山區,21.49,133.9,5.421055874,6,11,0,3,2,1,1,塔式車位,2019/10/31,121.562974,25.062808,3620
松山區,27.68,194.27,1.900107463,11,13,0,4,2,2,1,坡道平面,2019/10/19,121.56728,25.054305,4309
信義區,27.38,97.31,40.65518115,4,5,0,3,2,2,0,無,2019/10/19,121.57129,25.04276,1700
大安區,13.77,104.24,41.1069358,12,12,0,3,2,2,1,無,2019/10/21,121.561488,25.037549,3030
大安區,3.3,48.06,29.08752404,14,26,0,1,1,1,1,無,2019/10/29,121.520401,25.029797,1380
文山區,46.38,129.78,30.6727722,4,5,0,2,2,1,0,無,2019/9/28,121.570664,24.987736,1103
信義區,44.75,121.16,46.65941121,2,4,0,4,2,2,0,無,2019/11/19,121.581209,25.042965,2300
松山區,7.35,104.24,0.950053731,17,18,1,2,2,1,1,無,2019/9/15,121.577709,25.050886,2458
松山區,7.35,118.7,0.950053731,16,18,1,2,2,1,1,坡道平面,2019/9/15,121.577709,25.050886,2600
松山區,8.31,94.77,16.35899437,3,12,1,2,2,2,1,升降機械,2019/11/5,121.557843,25.048199,2050
信義區,36.93,146.96,34.48120085,5,5,0,5,3,3,0,無,2019/11/9,121.57618,25.047904,1820
文山區,163.57,277.35,1.549655366,5,5,0,4,2,2,1,坡道平面,2019/9/19,121.568548,24.993169,4050
文山區,28.12,159.88,5.492241456,7,11,0,3,2,2,1,坡道平面,2019/11/9,121.57973,24.985902,2000
文山區,39.03,124.74,38.4894967,5,5,0,4,2,2,0,無,2019/11/3,121.564429,24.991365,1200
文山區,12.3,45.79,11.32672129,7,10,0,1,1,1,1,無,2019/9/5,121.57973,24.985902,710
文山區,21.8,111.39,1.026715128,5,10,0,2,2,1,1,坡道機械,2019/11/5,121.556359,25.004808,1925
文山區,24.35,89.17,27.26134007,6,6,0,2,2,2,1,無,2019/11/9,121.561601,24.984145,1185
信義區,11.88,28.36,45.1316591,3,4,0,3,2,2,0,無,2019/11/14,121.58185,25.041526,500
大安區,24.2,124.67,33.51745758,3,16,0,3,2,2,1,無,2019/10/21,121.537532,25.033481,2830
大安區,23.69,132.12,31.78436244,2,6,1,6,0,6,1,無,2019/10/31,121.528105,25.023569,2815
信義區,23.2,129.79,37.91727414,3,7,0,3,2,2,1,無,2019/10/28,121.560869,25.019626,2400
大安區,23.4,248.08,30.1662594,9,25,0,4,2,2,1,坡道機械,2019/10/10,121.552456,25.033157,6888
大安區,26.06,135.96,42.54707489,6,7,0,3,2,2,1,無,2019/11/6,121.546043,25.043499,3200
文山區,31.4,177.34,12.07964571,2,10,0,3,2,2,1,坡道機械,2019/10/30,121.57973,24.985902,2060
文山區,5.3,49.45,11.03650315,6,12,0,1,1,1,1,無,2019/11/12,121.539868,24.999671,1040
文山區,40.5,158.25,8.703806375,11,19,0,3,2,2,1,坡道機械,2019/10/29,121.57458,24.998155,2608
大安區,20.6,71.41,35.81729947,4,5,0,3,2,2,0,無,2019/10/16,121.55144,25.027011,900
大安區,35,188.14,35.66671458,3,7,0,4,2,2,1,無,2019/10/21,121.53279,25.040136,4310
信義區,18.23,114.82,22.08395792,12,12,0,2,2,2,1,坡道機械,2019/10/27,121.574568,25.033567,2680
松山區,12.3,108.71,34.08694224,13,14,1,3,2,2,1,無,2019/11/5,121.565404,25.051358,2130
松山區,34.75,98.5,45.65186143,4,4,0,4,3,2,0,無,2019/11/11,121.566567,25.064666,1588
松山區,41.8,294.38,35.0096169,10,12,0,5,2,4,1,坡道平面,2019/6/30,121.540648,25.057833,5800
松山區,30.2,100.93,38.85363834,5,5,0,3,2,2,0,無,2019/10/4,121.55741,25.047087,1880
信義區,31.2,106.89,36.90424855,3,5,0,3,2,2,0,無,2019/10/21,121.573759,25.016588,1140
松山區,25.05,123.72,41.83521907,6,7,0,3,2,2,1,無,2019/10/29,121.553542,25.045279,854
信義區,10.73,201.5,22.71641444,4,18,1,1,2,2,1,坡道平面,2019/10/10,121.581199,25.043212,2900
信義區,12.6,144.06,32.13207663,7,12,1,2,1,2,1,無,2019/11/4,121.557843,25.048199,3000
文山區,24.41,143.53,5.486765642,6,11,0,2,1,1,1,坡道平面,2019/11/7,121.57973,24.985902,1730
文山區,23.37,102.8,5.492241456,7,11,0,3,2,2,1,無,2019/11/9,121.57973,24.985902,1500
文山區,23.29,126.23,10.89960779,4,10,0,2,2,1,1,坡道平面,2019/11/2,121.57119,24.994385,1461
文山區,62.48,156.94,9.087113356,5,5,0,3,2,2,1,坡道平面,2019/8/31,121.587029,24.988418,1700
文山區,21.71,130.01,24.16750515,2,13,0,3,2,2,1,坡道平面,2019/10/21,121.563125,24.988281,1560
文山區,22.65,89.68,12.76138456,6,14,0,2,1,1,1,無,2019/10/30,121.545373,25.000754,1700
文山區,26.44,103.39,1.007549779,8,10,0,2,2,1,1,無,2019/10/29,121.556359,25.004808,2150
松山區,28.68,147.77,40.22532975,4,7,0,4,2,2,1,無,2019/10/9,121.560283,25.059535,3688
松山區,39.12,183.67,15.02837156,12,13,0,3,2,2,1,坡道平面,2019/11/22,121.5635,25.054632,3650
信義區,12.73,134.3,11.78668967,18,19,0,1,1,1,1,坡道平面,2019/10/8,121.565382,25.031941,4508
松山區,5.78,97.53,0.936364196,18,18,1,2,2,1,1,坡道機械,2019/9/10,121.577709,25.050886,2068
信義區,5.87,36.29,13.99618062,6,11,1,1,1,1,1,無,2019/10/5,121.581199,25.043212,1360
松山區,22.81,74.94,48.18716332,4,5,0,2,2,1,0,無,2019/10/25,121.548085,25.04612,1645
松山區,6.57,108.8,0.985646523,18,18,1,2,2,1,1,坡道機械,2019/9/28,121.577709,25.050886,2370
松山區,25.22,133.69,37.89263298,3,7,0,3,2,2,1,無,2019/11/13,121.565942,25.059101,2708
松山區,12.46,67.48,47.5547068,10,11,0,3,2,2,1,無,2019/10/16,121.548874,25.048208,800
大安區,5.06,25.93,12.6984127,2,6,0,1,1,1,1,無,2019/10/28,121.528198,25.023946,605
大安區,35.36,145.01,34.47572503,3,6,0,4,2,2,1,無,2019/10/20,121.541618,25.02629,3520
大安區,24.38,182.24,31.97875384,16,16,0,4,2,3,1,坡道平面,2019/10/28,121.542997,25.030714,4760
文山區,3.66,44.76,23.80883933,18,24,0,1,1,1,1,無,2019/10/26,121.544491,24.998448,538
大安區,18.38,181.03,41.07408092,4,14,1,4,2,1,1,無,2019/9/20,121.524311,25.035459,4198
信義區,32.5,86.34,50.72520312,1,4,0,4,2,2,0,無,2019/11/25,121.556088,25.02197,2230
松山區,12.75,48.67,41.07955673,4,4,0,2,1,1,0,無,2019/11/2,121.565404,25.051358,670
松山區,30.59,112.48,49.76145985,5,5,0,5,2,3,0,無,2019/10/30,121.552401,25.046104,2130
松山區,13.91,26.91,47.74362239,4,4,0,3,2,1,0,無,2019/10/29,121.554333,25.056789,410
文山區,23.77,141.15,9.11996824,4,13,0,2,2,1,1,坡道平面,2019/10/2,121.550167,25.006906,1488
大安區,19.4,69.8,32.82750501,5,5,0,2,2,2,0,無,2019/10/25,121.551618,25.024073,1300
大安區,28.54,201.09,34.17455526,1,6,1,5,4,3,1,無,2019/9/27,121.545849,25.029833,4950
大安區,17.94,65.32,9.845513597,5,5,0,1,1,1,0,無,2019/11/9,121.524812,25.028328,1730
大安區,37.56,158.03,14.03998713,1,8,0,4,2,2,1,坡道平面,2019/11/5,121.543131,25.030358,4750
信義區,29.25,77.59,47.49173494,2,4,0,2,2,1,0,無,2019/10/28,121.580714,25.041445,1470
信義區,12.99,105.19,37.92274995,12,12,0,3,2,2,1,無,2019/10/20,121.55957,25.032998,2077
信義區,3.81,32.77,13.19123596,6,13,1,1,1,1,1,無,2019/10/11,121.567122,25.045724,1136
文山區,38.1,129.69,16.38637344,3,8,0,3,2,2,1,坡道平面,2019/10/31,121.565667,24.987189,1608
文山區,33.87,167.21,24.7342519,2,9,0,3,2,1,1,坡道平面,2019/9/21,121.546503,24.999055,2100
文山區,46.06,161.35,28.27710357,5,7,0,3,2,2,1,坡道平面,2019/11/3,121.55971,24.989061,2060
文山區,26.43,155.67,26.59876657,5,15,0,4,2,2,1,無,2019/11/15,121.543812,24.998323,2136
文山區,71.55,180.7,10.09740104,3,5,0,4,2,2,1,坡道平面,2019/10/30,121.583989,24.986504,2180
文山區,29.55,128.65,19.63353115,10,14,0,4,2,2,1,無,2019/11/11,121.545059,25.001224,1850
文山區,34.68,151.53,-0.156060699,3,15,0,3,2,2,1,坡道機械,2019/8/20,121.540388,24.996573,2910
文山區,36.56,158.82,-0.544843494,6,15,0,3,2,2,1,坡道機械,2019/3/31,121.540388,24.996573,3300
松山區,30.79,128.39,27.66928821,4,7,0,3,2,2,1,無,2019/11/3,121.565416,25.055168,2380
信義區,6.77,40.83,14.10843481,3,11,1,1,1,1,1,無,2019/11/15,121.581199,25.043212,1360
松山區,36.08,150.77,37.21363204,1,4,0,5,2,3,0,無,2019/11/10,121.569077,25.05844,2600
大安區,29.5,111.49,34.58797922,5,5,0,3,2,3,0,無,2019/11/10,121.556838,25.018506,1690
大安區,19.39,101.3,34.39632573,17,19,0,3,2,1,1,無,2019/10/14,121.545962,25.027995,2228
大安區,28,127.39,36.22798552,5,6,0,3,2,2,1,無,2019/11/1,121.555952,25.033733,3045
大安區,61.4,559.4,3.088359104,14,27,0,4,2,4,1,坡道平面,2019/11/7,121.548131,25.020583,18959
大安區,61.4,559.4,3.088359104,14,27,0,4,2,4,1,坡道平面,2019/11/7,121.548131,25.020583,18959
文山區,13.02,53.38,25.09839353,7,13,0,1,1,1,1,無,2019/11/23,121.55294,25.002457,811
文山區,18.24,101.57,17.14477368,9,9,0,1,1,1,1,坡道平面,2019/11/4,121.55176,25.001802,1068
松山區,26.16,111.4,27.48584844,7,7,0,3,2,2,1,無,2019/10/8,121.565297,25.056228,2250
信義區,28.33,107.52,32.68239594,3,5,0,3,2,2,0,無,2019/11/9,121.575983,25.050025,1500
松山區,6.67,56.93,39.26432439,7,7,0,2,1,2,1,無,2019/11/12,121.549146,25.061312,280
大安區,13.08,67.74,35.0890162,3,7,0,2,2,1,1,無,2019/10/7,121.554463,25.041393,1460
大安區,6.23,30.89,14.77374621,2,8,0,1,1,1,1,無,2019/11/13,121.520401,25.029797,1138
松山區,21.38,109.8,41.55869046,3,7,0,3,2,2,1,無,2019/10/20,121.5536,25.044933,2326
松山區,6.11,59.57,41.28489976,6,13,0,1,2,1,1,無,2019/11/1,121.563842,25.054141,1468
信義區,28.14,108.88,34.44834596,1,5,0,3,2,2,0,無,2019/10/28,121.57618,25.047904,1400
信義區,3.81,32.77,13.22682875,5,13,1,1,1,1,1,無,2019/10/24,121.567122,25.045724,1118
信義區,29.6,183.98,32.98630362,1,5,0,5,3,4,0,無,2019/11/12,121.564434,25.029157,3500
文山區,53.19,228.54,7.737325202,8,12,0,2,2,2,1,坡道平面,2019/7/20,121.562105,24.99656,3200
大安區,8.35,33.95,14.05915248,2,6,0,1,1,1,1,無,2019/11/8,121.531115,25.023034,898
大安區,23.06,127.16,32.58383129,6,7,0,3,2,2,1,升降平面,2019/10/24,121.552117,25.030913,3008
大安區,7.39,39.54,9.840037783,7,7,0,1,1,1,1,無,2019/11/25,121.542723,25.023239,1458
大安區,28.85,132.98,32.85488408,2,7,0,3,2,2,1,無,2019/11/6,121.553608,25.04215,3300
大安區,19.94,103.1,34.42096689,1,17,0,3,2,1,1,無,2019/10/23,121.545962,25.027995,2166
松山區,15.75,169.47,36.18691691,5,16,1,4,1,2,1,無,2019/11/22,121.565942,25.059101,3012
松山區,4.69,58.73,10.59843802,15,18,0,1,1,1,1,無,2019/11/5,121.565404,25.051358,1470
松山區,25.5,90.95,39.99534556,4,5,0,3,2,2,0,無,2019/11/17,121.556236,25.04741,1950
松山區,7.74,82.59,12.98041712,9,13,1,2,2,2,1,坡道機械,2019/11/3,121.577709,25.050886,2000
松山區,3.69,50.16,40.74553208,3,14,1,1,1,1,1,無,2019/11/8,121.54392,25.047548,1138
文山區,48.79,221.68,-0.079399303,9,15,0,4,2,2,1,坡道機械,2019/9/17,121.540388,24.996573,4700
文山區,26.44,103.39,0.961005359,5,10,0,2,2,1,1,無,2019/10/12,121.556359,25.004808,2203
文山區,45.56,178.85,-0.892557684,2,15,0,4,2,2,1,無,2018/11/24,121.540388,24.996573,3450
文山區,44.08,172.76,-1.141707222,3,15,0,4,2,2,1,無,2018/8/25,121.540388,24.996573,3380
文山區,34.94,152.47,-1.07052164,4,15,0,3,2,2,1,坡道機械,2018/9/20,121.540388,24.996573,2900
文山區,48.79,222.76,-3.047290499,12,15,0,4,2,2,1,坡道機械,2016/9/28,121.540388,24.996573,4610
文山區,26.61,151.53,-2.647556076,5,15,0,3,2,2,1,坡道機械,2017/2/21,121.540388,24.996573,2808
文山區,32.12,140.11,-3.08288329,2,7,0,3,2,2,1,坡道機械,2016/9/15,121.540388,24.996573,2788
文山區,25.54,115.05,-3.367625619,2,7,0,2,2,2,1,坡道機械,2016/6/3,121.540388,24.996573,2190
文山區,31.85,124.26,-3.334770735,3,7,0,3,2,2,1,無,2016/6/15,121.540388,24.996573,2630
文山區,49.59,240.13,-0.273790701,7,15,0,4,2,2,1,一樓平面,2019/7/8,121.540388,24.996573,5400
文山區,149.94,258.07,1.694764437,1,5,0,4,2,2,1,坡道平面,2019/11/11,121.568548,24.993169,4788
文山區,149.94,225.66,1.689288623,3,5,0,4,2,2,1,坡道平面,2019/11/9,121.568548,24.993169,3450
文山區,37.34,176.18,7.835889854,5,7,0,3,2,2,1,塔式車位,2019/10/23,121.570664,24.987736,2445
文山區,43.85,105.74,21.22973093,13,13,0,2,2,1,1,坡道機械,2019/11/7,121.570904,24.992493,1340
文山區,23.37,82.62,39.56275625,3,5,0,3,2,2,0,無,2019/11/11,121.561169,24.985474,1075
文山區,9.27,68.68,3.285488408,1,8,0,1,2,1,1,升降機械,2019/11/29,121.538126,25.00814,1750
文山區,45.65,297.73,4.512070748,2,15,0,2,1,2,1,坡道平面,2019/11/25,121.549884,24.987375,3550
文山區,25.4,115.05,-1.544179552,3,7,0,2,2,2,1,坡道機械,2018/3/31,121.540388,24.996573,2290
文山區,25.4,115.05,-1.585248157,4,7,0,2,2,2,1,坡道機械,2018/3/16,121.540388,24.996573,2225
文山區,31.85,140.11,-1.675599088,5,7,0,3,2,2,1,坡道機械,2018/2/11,121.540388,24.996573,2900
文山區,25.27,99.2,-2.59827375,5,7,0,2,2,2,1,無,2017/3/11,121.540388,24.996573,2160
文山區,32.12,154.94,-3.64963004,6,7,0,3,2,2,1,一樓平面,2016/2/21,121.540388,24.996573,3260
文山區,25.54,114.71,-3.64963004,6,7,0,2,2,2,1,坡道機械,2016/2/21,121.540388,24.996573,2540
松山區,2.36,30.55,13.51704689,3,11,1,1,1,1,1,無,2019/10/24,121.557843,25.048199,1039
松山區,2.57,33.36,13.50335736,5,11,1,0,1,1,1,無,2019/10/19,121.557843,25.048199,1200
松山區,15.57,123.3,40.4799551,6,15,0,3,2,2,1,無,2019/11/12,121.565942,25.059101,2600
信義區,18.44,154.13,1.158134664,6,16,0,3,1,2,1,坡道平面,2019/10/21,121.580975,25.043951,3736
信義區,10.84,53.01,22.89985421,10,16,0,1,1,1,1,無,2019/11/3,121.581321,25.022857,900
松山區,6.15,66.93,35.72421063,8,14,1,2,1,1,1,無,2019/11/20,121.565404,25.051358,440
松山區,10.49,67.95,39.3081309,4,8,1,2,1,2,1,無,2019/11/6,121.577709,25.050886,900
大安區,17.69,118.05,33.61602223,10,12,0,3,2,2,1,無,2019/11/1,121.546687,25.024631,2200
大安區,61.4,529.31,2.970629103,18,27,0,4,2,4,1,坡道平面,2019/9/25,121.548131,25.020583,20133
大安區,61.4,529.31,2.970629103,18,27,0,4,2,4,1,坡道平面,2019/9/25,121.548131,25.020583,20134
文山區,14.09,116.47,16.13996181,5,14,1,3,2,2,1,無,2019/11/9,121.571086,24.991685,1850
松山區,40.75,107.2,37.1972046,4,4,0,3,2,2,0,無,2019/11/4,121.565933,25.06319,1743
大安區,28.84,105.09,36.55653436,5,5,0,4,2,1,0,無,2019/11/1,121.531801,25.021029,2066
大安區,11.4,105.8,34.64821317,11,17,0,3,2,2,1,無,2019/10/20,121.527299,25.034044,2900
大安區,29.75,282.74,3.077407476,15,15,0,3,2,3,1,坡道平面,2019/11/12,121.546043,25.043499,9100
松山區,32.62,88.12,45.51222818,4,4,0,3,2,1,0,無,2019/11/5,121.567596,25.065667,1310
松山區,8.63,57.84,36.35940505,7,7,0,2,1,1,1,無,2019/10/4,121.548694,25.058724,1520
信義區,34.25,78,47.56018262,4,4,0,2,2,1,0,無,2019/11/22,121.580714,25.041445,1518
信義區,34.25,97.6,45.09880422,3,4,0,3,2,2,0,無,2019/11/26,121.567741,25.042307,2100
大安區,3.31,38.78,12.65734409,13,14,0,2,1,1,1,無,2019/11/17,121.543582,25.033312,1440
信義區,29.4,87.55,32.89595269,4,5,0,3,1,1,0,無,2019/11/2,121.558521,25.022856,1300
松山區,5.98,57.03,25.54467238,4,10,1,2,1,1,1,無,2019/10/9,121.557496,25.049166,1410
松山區,2.99,36.34,29.77200079,5,19,1,1,0,1,1,無,2019/11/25,121.565404,25.051358,810
信義區,15.07,62.4,1.612627227,2,8,0,1,1,1,1,無,2019/11/7,121.57129,25.04276,1725
松山區,46.95,224.76,15.08860552,5,13,0,3,2,2,1,無,2019/10/20,121.563422,25.055316,3880
文山區,16.03,76.39,22.0784821,12,13,0,2,1,1,1,無,2019/12/3,121.563128,24.989027,990
文山區,28.18,127.14,26.3742582,4,7,0,3,2,2,1,坡道平面,2019/11/9,121.554803,24.980156,1742
文山區,12.54,40.26,21.96349001,3,6,0,1,1,1,1,無,2019/11/4,121.551131,25.002338,730
文山區,13.31,49.57,23.98406538,8,16,0,1,1,1,1,無,2019/11/16,121.558921,24.991131,900
文山區,76.85,127.59,23.11341095,10,17,0,3,2,2,1,坡道機械,2019/11/6,121.564429,24.991365,1400
文山區,156.75,261.31,1.672861181,4,5,0,4,2,2,1,坡道平面,2019/11/3,121.568548,24.993169,3700
信義區,6.77,40.22,14.03451132,9,11,1,1,1,1,1,無,2019/10/19,121.581199,25.043212,1400
松山區,36.08,99.22,37.17530134,4,4,0,3,2,2,0,無,2019/10/27,121.569077,25.05844,1700
信義區,49.64,208.91,14.31651574,3,13,0,4,2,2,1,坡道平面,2019/10/8,121.570066,25.026052,3888
信義區,53.99,209.94,27.46668309,8,12,0,3,2,2,1,坡道平面,2019/11/20,121.568449,25.041045,6880
信義區,54.59,211.85,27.46668309,8,12,0,3,2,2,1,坡道平面,2019/11/20,121.568449,25.041045,8770
松山區,12.59,153.8,32.48526664,4,16,1,3,2,2,1,坡道平面,2019/11/19,121.565404,25.051358,2850
大安區,38.6,114.47,28.93693916,1,5,0,3,2,1,0,無,2019/9/11,121.52477,25.02535,3250
大安區,7,35.48,12.1918999,6,10,0,1,1,1,1,無,2019/11/20,121.529682,25.032855,1225
文山區,21.98,81.32,39.49978439,5,5,0,5,1,2,0,無,2019/10/31,121.539868,24.999671,1150
信義區,21.2,81.24,30.63717941,5,5,0,3,2,1,0,無,2019/11/4,121.581321,25.022857,1350
信義區,17.18,53.28,38.82625927,4,5,0,3,2,2,0,無,2019/11/25,121.560959,25.022831,687
信義區,7.69,85.26,32.88226315,3,12,1,3,0,3,1,無,2019/6/1,121.55957,25.032998,1350
文山區,53.53,124.3,21.61030001,1,3,0,2,2,1,0,坡道平面,2019/11/5,121.551016,24.995985,1280
大安區,34.77,117.9,37.627056,4,5,0,3,2,2,0,無,2019/11/18,121.553614,25.029051,1948
大安區,3.82,36.44,22.66987002,7,11,1,2,1,1,1,無,2019/11/17,121.524311,25.035459,1198
大安區,34.2,551.5,4.772171913,17,38,0,1,2,5,1,坡道平面,2019/10/2,121.525927,25.026778,23080
大安區,33.7,535.37,4.772171913,17,38,0,1,2,5,1,坡道平面,2019/10/2,121.525927,25.026778,22888
大安區,7.23,46.16,14.81207691,6,9,0,1,1,2,1,坡道機械,2019/11/26,121.552617,25.03678,1888
信義區,15.22,114.3,1.678336995,14,14,0,3,2,2,1,無,2019/9/14,121.575358,25.045903,2630
松山區,38.38,84.57,42.57445396,1,4,0,3,2,1,0,無,2019/11/8,121.569071,25.053916,1750
松山區,9.76,93.47,2.026051185,5,12,1,2,2,1,1,無,2019/10/1,121.565404,25.051358,1800
信義區,19.11,100.42,37.73931018,4,7,0,3,2,2,1,無,2019/11/24,121.56999,25.023732,2088
文山區,46.07,134.89,34.10336968,3,5,0,4,2,2,0,無,2019/11/22,121.546822,24.997642,1750
文山區,30.32,109.14,36.17322738,1,5,0,3,2,2,0,無,2019/11/4,121.548286,24.995072,1430
文山區,16.09,53.26,24.7725826,2,9,0,2,2,1,1,無,2019/11/16,121.55176,25.001802,730
文山區,35.13,268.76,3.293702129,17,17,0,4,2,2,1,坡道平面,2019/11/21,121.554543,25.000784,4000
文山區,34.59,125.9,12.98315503,5,7,0,3,2,2,1,坡道機械,2019/11/21,121.577678,24.990766,2135
文山區,17.51,89.04,35.84741644,4,5,0,3,2,2,0,無,2019/10/28,121.55375,24.997523,850
文山區,15.3,53.59,38.18558903,3,5,0,3,2,2,0,無,2019/11/21,121.555127,24.982129,573
文山區,15.38,154.31,5.760556343,3,15,0,2,2,2,1,坡道平面,2019/11/1,121.544491,24.998448,2250
文山區,16.56,80.42,24.88757469,6,6,0,1,1,1,1,無,2019/11/29,121.560533,24.982186,950
文山區,43.85,105.74,21.28448907,6,13,0,2,1,1,1,坡道機械,2019/11/27,121.570904,24.992493,1300
文山區,24.5,121.88,11.37874152,2,15,0,2,2,1,1,坡道機械,2019/11/9,121.563066,24.99645,1950
文山區,27.01,129.42,35.49148853,3,5,0,2,2,2,0,無,2019/10/29,121.570664,24.987736,1250
文山區,30.52,200.9,0.536629773,4,14,0,3,2,2,1,坡道平面,2019/11/20,121.552303,24.987774,2819
松山區,35.89,169.14,22.14419187,6,11,0,3,2,2,1,無,2019/9/19,121.554474,25.053641,3450
